segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,surface_weight_on_bit,surface_rpm
wellbore_chev_no_19_341,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10230.5,10259.5,18.55817247,119.9180604
wellbore_chev_no_19_342,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10260,10289.5,21.54184301,121.4211772
wellbore_chev_no_19_343,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10290,10319.5,14.33656391,159.5259868
wellbore_chev_no_19_344,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10320,10349.5,15.56586243,159.5281808
wellbore_chev_no_19_345,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10350,10379.5,18.40326661,150.5789052
wellbore_chev_no_19_346,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10380,10409.5,21.00505909,135.9624247
wellbore_chev_no_19_347,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10410,10439,15.83861349,159.6660414
wellbore_chev_no_19_348,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10440,10469.5,14.02725087,159.6610228
wellbore_chev_no_19_349,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10470,10499.5,15.75717668,159.6559592
wellbore_chev_no_19_350,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10500,10529.5,19.43341026,159.60892
wellbore_chev_no_19_351,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10530,10559.5,19.76590082,159.6377626
wellbore_chev_no_19_352,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10560,10589.5,12.29681264,159.6016682
wellbore_chev_no_19_353,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10590,10619.5,14.4100646,140.176299
wellbore_chev_no_19_354,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10620,10649.5,19.42693948,139.3920449
wellbore_chev_no_19_355,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10650,10679.5,19.99944557,159.5352095
wellbore_chev_no_19_356,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10680,10709.5,15.83814189,133.0085487
wellbore_chev_no_19_357,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10710,10739.5,15.57960557,120.0926702
wellbore_chev_no_19_358,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10740,10769,16.66396138,120.1495185
wellbore_chev_no_19_359,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10770,10799,20.40713501,120.135045
wellbore_chev_no_19_360,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10800,10829.5,19.41238834,120.1286463
wellbore_chev_no_19_361,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10830,10859.5,15.98394693,119.4608852
wellbore_chev_no_19_362,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10860,10889.5,19.35290596,120.0039334
wellbore_chev_no_19_363,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10890,10919.5,18.76617658,153.6177882
wellbore_chev_no_19_364,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10920.5,10949.5,19.02296106,159.5742003
wellbore_chev_no_19_365,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10950,10979.5,13.52595726,131.0381386
wellbore_chev_no_19_366,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,10980,11009.5,14.82481495,120.2733697
wellbore_chev_no_19_367,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11010,11039.5,18.15723209,120.1896965
wellbore_chev_no_19_368,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11040,11069.5,18.13691266,120.3056299
wellbore_chev_no_19_369,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11070.5,11099.5,17.79959748,120.2340735
wellbore_chev_no_19_370,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11100,11129.5,11.59825693,120.1591052
wellbore_chev_no_19_371,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11130,11159.5,14.41809621,120.1435164
wellbore_chev_no_19_372,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11160.5,11189.5,14.60991985,120.3313597
wellbore_chev_no_19_373,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11190,11219.5,20.08643279,120.1557531
wellbore_chev_no_19_374,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11220,11249.5,13.5699806,120.9732131
wellbore_chev_no_19_375,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11250,11279.5,17.69921037,119.9454234
wellbore_chev_no_19_376,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11280,11309.5,16.98173889,120.2534723
wellbore_chev_no_19_377,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11310,11339.5,21.86270449,120.0517017
wellbore_chev_no_19_378,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11340,11369.5,19.24986671,120.1173126
wellbore_chev_no_19_379,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11370,11399.5,16.58142045,120.0728362
wellbore_chev_no_19_380,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11400,11429.5,18.03616257,120.1760809
wellbore_chev_no_19_381,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11430,11459.5,21.04767268,120.0690874
wellbore_chev_no_19_382,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11460,11489,20.84308268,120.190463
wellbore_chev_no_19_383,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11490,11519.5,10.89093234,120.2117193
wellbore_chev_no_19_384,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11520.5,11549.5,13.73143372,120.1077632
wellbore_chev_no_19_385,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11550,11579.5,15.25505143,120.1313343
wellbore_chev_no_19_386,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11580,11609.5,18.36437651,120.0945432
wellbore_chev_no_19_387,wellbore_chev_no_19,area_0,formation_237,bit_model_7,18.125,11610,11639.5,20.43091632,120.0937342
wellbore_chev_no_19_388,wellbore_chev_no_19,area_0,formation_231,bit_model_7,18.125,11640,11669.5,48.42852165,119.461529
wellbore_chev_no_19_389,wellbore_chev_no_19,area_0,formation_231,bit_model_7,18.125,11670,11699.5,50.73858795,113.0290438
wellbore_chev_no_19_390,wellbore_chev_no_19,area_0,formation_231,bit_model_7,18.125,11700,11729.5,56.92136732,107.8373641
wellbore_chev_no_19_391,wellbore_chev_no_19,area_0,formation_231,bit_model_7,18.125,11730,11759.5,57.49978111,119.109107
wellbore_chev_no_19_392,wellbore_chev_no_19,area_0,formation_231,bit_model_7,18.125,11760,11789.5,41.94746452,151.2020969
wellbore_chev_no_19_393,wellbore_chev_no_19,area_0,formation_231,bit_model_7,18.125,11790,11819.5,49.04435349,178.379097
wellbore_chev_no_19_394,wellbore_chev_no_19,area_0,formation_231,bit_model_7,18.125,11820,11849.5,48.89342645,178.4940081
wellbore_chev_no_19_395,wellbore_chev_no_19,area_0,formation_231,bit_model_9,18.125,11850,11879.5,44.31066145,159.419248
wellbore_chev_no_19_396,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,11880,11909.5,59.20622978,178.6357872
wellbore_chev_no_19_397,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,11910,11939.5,64.3752676,178.5382736
wellbore_chev_no_19_398,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,11940,11969.5,54.43613952,193.1362305
wellbore_chev_no_19_399,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,11970,11999.5,57.40738172,198.8712466
wellbore_chev_no_19_400,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12000,12029.5,71.03314896,197.6358236
wellbore_chev_no_19_401,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12030,12059.5,72.32964846,198.0501556
wellbore_chev_no_19_402,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12060,12089.5,68.16288541,207.9842283
wellbore_chev_no_19_403,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12090,12119.5,65.77607473,209.080337
wellbore_chev_no_19_404,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12120,12149.5,69.22524821,208.7345851
wellbore_chev_no_19_405,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12150,12179.5,70.09194998,208.8586599
wellbore_chev_no_19_406,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12180,12209.5,71.25479609,208.9052897
wellbore_chev_no_19_407,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12210,12239.5,72.52193283,208.875576
wellbore_chev_no_19_408,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12240,12269.5,63.1060157,205.0282651
wellbore_chev_no_19_409,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12270,12299.5,76.3674909,208.5986918
wellbore_chev_no_19_410,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12300,12329.5,78.29312998,208.6352885
wellbore_chev_no_19_411,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12330,12359.5,77.99218089,208.8052221
wellbore_chev_no_19_412,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12360,12389.5,72.72525368,208.9057994
wellbore_chev_no_19_413,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12390,12419.5,77.14257609,208.5825686
wellbore_chev_no_19_414,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12420,12449.5,78.80706656,208.697107
wellbore_chev_no_19_415,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12450,12479.5,78.17629725,208.764785
wellbore_chev_no_19_416,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12480,12509.5,77.77306124,208.8131538
wellbore_chev_no_19_417,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12510,12539.5,69.50754821,208.5871788
wellbore_chev_no_19_418,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12540,12569.5,77.32596105,208.4622889
wellbore_chev_no_19_419,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12570,12599.5,78.52709961,208.559288
wellbore_chev_no_19_420,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12600,12629.5,78.34968719,208.6869845
wellbore_chev_no_19_421,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12630,12659.5,72.59581585,208.6782867
wellbore_chev_no_19_422,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12660,12689.5,75.94972318,208.5208875
wellbore_chev_no_19_423,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12690,12719.5,77.144465,208.5541616
wellbore_chev_no_19_424,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12720,12749.5,78.36097679,208.6532046
wellbore_chev_no_19_425,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12750,12779.5,73.81170406,208.8727854
wellbore_chev_no_19_426,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12780,12809.5,63.71969109,208.9467392
wellbore_chev_no_19_427,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12810,12839.5,72.09147695,208.7386803
wellbore_chev_no_19_428,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12840,12869.5,68.33659859,208.8768817
wellbore_chev_no_19_429,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12870,12899.5,68.640426,208.5753967
wellbore_chev_no_19_430,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12900,12929.5,68.00833613,208.9132202
wellbore_chev_no_19_431,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12930,12959.5,77.42651405,208.7072016
wellbore_chev_no_19_432,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12960,12989.5,76.8999917,208.8110258
wellbore_chev_no_19_433,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,12990,13019.5,76.07771454,208.9058011
wellbore_chev_no_19_434,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13020,13049.5,69.98839038,209.1281893
wellbore_chev_no_19_435,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13050,13079.5,74.35051517,208.5490397
wellbore_chev_no_19_436,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13080,13109.5,77.45050545,208.5160299
wellbore_chev_no_19_437,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13110,13139.5,78.99853795,208.6317052
wellbore_chev_no_19_438,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13140,13169.5,78.66473541,208.7258809
wellbore_chev_no_19_439,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13170,13199.5,68.27562364,206.9925321
wellbore_chev_no_19_440,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13200,13229.5,72.89062373,205.5358226
wellbore_chev_no_19_441,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13230,13259.5,74.08607763,205.5143372
wellbore_chev_no_19_442,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13260,13289.5,76.26575483,205.6277074
wellbore_chev_no_19_443,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13290,13319.5,70.68550625,206.098851
wellbore_chev_no_19_444,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13320,13349.5,67.98536199,205.6108195
wellbore_chev_no_19_445,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13350,13379.5,76.14071859,205.6722338
wellbore_chev_no_19_446,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13380,13409.5,78.24417318,205.6420319
wellbore_chev_no_19_447,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13410,13439.5,77.78430506,205.7943186
wellbore_chev_no_19_448,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13440,13469.5,67.75246302,207.888518
wellbore_chev_no_19_449,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13470,13499.5,77.50041364,208.4008662
wellbore_chev_no_19_450,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13500,13529.5,77.40807743,208.4948149
wellbore_chev_no_19_451,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13530,13559.5,77.43383458,208.5418747
wellbore_chev_no_19_452,wellbore_chev_no_19,area_0,formation_231,bit_model_9,16.5,13560,13589.5,70.9015598,207.8360476
wellbore_chev_no_19_453,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13590,13619.5,72.12066411,205.336051
wellbore_chev_no_19_454,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13620,13649.5,75.79126752,205.3810051
wellbore_chev_no_19_455,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13650,13679.5,77.49518533,205.6569524
wellbore_chev_no_19_456,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13680,13709.5,77.48083051,205.8913005
wellbore_chev_no_19_457,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13710,13739.5,68.50148207,207.3776924
wellbore_chev_no_19_458,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13740,13769.5,76.59540482,208.1418655
wellbore_chev_no_19_459,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13770,13799.5,77.2920249,208.382384
wellbore_chev_no_19_460,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13800,13829.5,77.67851486,208.5147463
wellbore_chev_no_19_461,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13830,13859.5,71.91091245,207.9824341
wellbore_chev_no_19_462,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13860,13889.5,73.99009552,208.4034312
wellbore_chev_no_19_463,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13890,13919.5,73.98756231,208.4766131
wellbore_chev_no_19_464,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13920,13949.5,73.83818537,208.4924833
wellbore_chev_no_19_465,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13950,13979.5,75.88072828,208.5247294
wellbore_chev_no_19_466,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,13980,14009.5,66.36939948,207.2264425
wellbore_chev_no_19_467,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14010,14039.5,75.39212697,207.4864583
wellbore_chev_no_19_468,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14040,14069.5,76.46674487,207.9501849
wellbore_chev_no_19_469,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14070,14099.5,77.23851547,208.4279887
wellbore_chev_no_19_470,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14100,14129.5,68.16252804,208.3046308
wellbore_chev_no_19_471,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14130,14159.5,76.45705427,208.1546669
wellbore_chev_no_19_472,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14160,14189.5,78.49169299,208.384227
wellbore_chev_no_19_473,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14190,14219.5,78.92606506,208.5034958
wellbore_chev_no_19_474,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14220,14249.5,75.74942474,208.4610064
wellbore_chev_no_19_475,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14250,14279.5,73.55366561,205.2115753
wellbore_chev_no_19_476,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14280,14309.5,77.90276235,205.2870766
wellbore_chev_no_19_477,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14310,14339.5,78.28241895,205.5327606
wellbore_chev_no_19_478,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14340,14369.5,78.06274312,205.6138885
wellbore_chev_no_19_479,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14370,14399.5,65.19692383,207.2223562
wellbore_chev_no_19_480,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14400,14429.5,71.01390139,205.7707703
wellbore_chev_no_19_481,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14430,14459.5,69.71388372,207.3858851
wellbore_chev_no_19_482,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14460,14489.5,71.50940692,208.3983063
wellbore_chev_no_19_483,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14490,14519.5,70.39465682,208.4200579
wellbore_chev_no_19_484,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14520,14549.5,71.20409139,207.4204297
wellbore_chev_no_19_485,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14550,14579.5,76.37305183,207.4969477
wellbore_chev_no_19_486,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14580,14609.5,78.58173981,208.3125684
wellbore_chev_no_19_487,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14610,14639.5,77.44967651,208.4930016
wellbore_chev_no_19_488,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14640,14669.5,67.22024409,208.432594
wellbore_chev_no_19_489,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14670,14699.5,74.17783686,207.0257985
wellbore_chev_no_19_490,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14700,14729.5,76.26791585,208.1308614
wellbore_chev_no_19_491,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14730,14759.5,78.03364423,208.2752068
wellbore_chev_no_19_492,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14760,14789.5,71.38469715,208.4671443
wellbore_chev_no_19_493,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14790,14819.5,73.64526253,207.6766111
wellbore_chev_no_19_494,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14820,14849.5,73.00600624,208.4128922
wellbore_chev_no_19_495,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14850,14879.5,73.26919581,208.5393247
wellbore_chev_no_19_496,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14880,14909.5,78.07820651,208.4814885
wellbore_chev_no_19_497,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14910,14939.5,63.78027652,207.3134565
wellbore_chev_no_19_498,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14940,14969.5,68.59281114,206.4264453
wellbore_chev_no_19_499,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,14970,14999.5,73.9008798,207.304247
wellbore_chev_no_19_500,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,15000,15029.5,76.37286046,208.4612549
